cellules exporté sur '23/11/2014' 10:18.
 De '01/01/2011' à 31/12/2011.
Lot: BOX VACHES VMS

Numéro de l'animal	Production quotidienne	Cons. en concentrés	Date	Jours en lactation	Lactation
4971			29/03/2011		
3524			29/03/2011		
4997			29/03/2011		
4978			29/03/2011		
3507			29/03/2011		
3166			29/03/2011		
3216			29/03/2011		
9			29/03/2011		
3227			29/03/2011		
3133			29/03/2011		
8970			29/03/2011		
1			29/03/2011		
3537			29/03/2011		
7			29/03/2011		
5004			29/03/2011		
3532			29/03/2011		
8933			29/03/2011		
8949	20,10	3,1	29/03/2011	171	1
4990			29/03/2011		
8946	20,20	3,0	29/03/2011	174	1
3514			29/03/2011		
3504			29/03/2011		
4994			29/03/2011		
8932	18,78	2,9	29/03/2011	100	1
3140			29/03/2011		
3129			29/03/2011		
8941	22,52	4,1	29/03/2011	48	1
8959			29/03/2011		
3536			29/03/2011		
3541			29/03/2011		
4977			29/03/2011		
3505			29/03/2011		
3495			29/03/2011		
3138			29/03/2011		
14			29/03/2011		
3230			29/03/2011		
3517			29/03/2011		
3514			30/03/2011		
8946	20,88	2,8	30/03/2011	175	1
3532			30/03/2011		
3495			30/03/2011		
3537			30/03/2011		
3138			30/03/2011		
7			30/03/2011		
4994			30/03/2011		
8959			30/03/2011		
3133			30/03/2011		
4965			30/03/2011		
3524			30/03/2011		
4977			30/03/2011		
3216			30/03/2011		
3504			30/03/2011		
3500			30/03/2011		
3517			30/03/2011		
8933			30/03/2011		
14			30/03/2011		
3541			30/03/2011		
8941	24,90	4,6	30/03/2011	49	1
4978			30/03/2011		
3230			30/03/2011		
3536			30/03/2011		
3507			30/03/2011		
9			30/03/2011		
3129			30/03/2011		
3166			30/03/2011		
3505			30/03/2011		
8932	19,98	3,0	30/03/2011	101	1
8949	35,76	4,8	30/03/2011	172	1
4971			30/03/2011		
5004			30/03/2011		
17			30/03/2011		
8970			30/03/2011		
4990			30/03/2011		
8936	27,76	4,0	30/03/2011	173	1
4997			30/03/2011		
1			30/03/2011		
3140			30/03/2011		
3227			30/03/2011		
3509			30/03/2011		
3216			31/03/2011		
3532			31/03/2011		
5004			31/03/2011		
3507			31/03/2011		
7			31/03/2011		
3505			31/03/2011		
4994			31/03/2011		
8936	27,40	4,2	31/03/2011	174	1
3524			31/03/2011		
3500			31/03/2011		
17			31/03/2011		
9			31/03/2011		
3537			31/03/2011		
4990			31/03/2011		
3230			31/03/2011		
4977			31/03/2011		
8933			31/03/2011		
4965			31/03/2011		
8946	24,67	3,2	31/03/2011	176	1
8941	23,99	3,7	31/03/2011	50	1
3541			31/03/2011		
8959			31/03/2011		
4971			31/03/2011		
4997			31/03/2011		
3514			31/03/2011		
3129			31/03/2011		
1			31/03/2011		
8949	22,85	3,5	31/03/2011	173	1
3133			31/03/2011		
3517			31/03/2011		
3166			31/03/2011		
3227			31/03/2011		
3140			31/03/2011		
8970			31/03/2011		
3536			31/03/2011		
3138			31/03/2011		
3504			31/03/2011		
8932	19,97	3,0	31/03/2011	102	1
3495			31/03/2011		
14			31/03/2011		
4978			31/03/2011		
3509			31/03/2011		
17			01/04/2011		
3507			01/04/2011		
3129			01/04/2011		
3524			01/04/2011		
8949	30,46	4,6	01/04/2011	174	1
4997			01/04/2011		
3509			01/04/2011		
8936	31,28	4,7	01/04/2011	175	1
9			01/04/2011		
3500			01/04/2011		
3537			01/04/2011		
8932	17,42	2,8	01/04/2011	103	1
3505			01/04/2011		
4965			01/04/2011		
3517			01/04/2011		
3227			01/04/2011		
4977			01/04/2011		
8933			01/04/2011		
3133			01/04/2011		
8959			01/04/2011		
3532			01/04/2011		
8946	23,31	3,2	01/04/2011	177	1
3138			01/04/2011		
4994			01/04/2011		
14			01/04/2011		
8941	26,59	2,9	01/04/2011	51	1
3541			01/04/2011		
8970			01/04/2011		
3140			01/04/2011		
4978			01/04/2011		
3536			01/04/2011		
3230			01/04/2011		
4971			01/04/2011		
1			01/04/2011		
5004			01/04/2011		
7			01/04/2011		
3504			01/04/2011		
3495			01/04/2011		
3216			01/04/2011		
3514			01/04/2011		
4990			01/04/2011		
3166			01/04/2011		
1			02/04/2011		
3509			02/04/2011		
3541			02/04/2011		
3140			02/04/2011		
4990			02/04/2011		
9			02/04/2011		
8936	19,06	2,9	02/04/2011	176	1
8970			02/04/2011		
3536			02/04/2011		
3517			02/04/2011		
4978			02/04/2011		
14			02/04/2011		
3537			02/04/2011		
3514			02/04/2011		
8959			02/04/2011		
3138			02/04/2011		
4977			02/04/2011		
3216			02/04/2011		
3133			02/04/2011		
4965			02/04/2011		
8946	21,23	2,9	02/04/2011	178	1
5004			02/04/2011		
3532			02/04/2011		
4994			02/04/2011		
8932	20,13	2,3	02/04/2011	104	1
8941	21,66	4,5	02/04/2011	52	1
4971			02/04/2011		
3166			02/04/2011		
3524			02/04/2011		
3495			02/04/2011		
7			02/04/2011		
3227			02/04/2011		
3504			02/04/2011		
3129			02/04/2011		
8933			02/04/2011		
3507			02/04/2011		
3505			02/04/2011		
3500			02/04/2011		
8949	24,40	4,1	02/04/2011	175	1
17			02/04/2011		
3230			02/04/2011		
4997			02/04/2011		
3133			03/04/2011		
3524			03/04/2011		
8946	14,33	2,0	03/04/2011	179	1
4971			03/04/2011		
3504			03/04/2011		
4977			03/04/2011		
1			03/04/2011		
3509			03/04/2011		
3517			03/04/2011		
3140			03/04/2011		
5004			03/04/2011		
4965			03/04/2011		
4997			03/04/2011		
3500			03/04/2011		
9			03/04/2011		
8933			03/04/2011		
3166			03/04/2011		
3138			03/04/2011		
4978			03/04/2011		
8949	23,34	3,9	03/04/2011	176	1
3505			03/04/2011		
3507			03/04/2011		
8932	19,06	1,5	03/04/2011	105	1
3541			03/04/2011		
17			03/04/2011		
3230			03/04/2011		
8959			03/04/2011		
3216			03/04/2011		
3514			03/04/2011		
3536			03/04/2011		
3129			03/04/2011		
4990			03/04/2011		
8941	27,04	2,9	03/04/2011	53	1
8936	29,87	4,5	03/04/2011	177	1
3537			03/04/2011		
8970			03/04/2011		
4994			03/04/2011		
3532			03/04/2011		
3227			03/04/2011		
7			03/04/2011		
14			03/04/2011		
3495			03/04/2011		
4971			04/04/2011		
8959			04/04/2011		
3524			04/04/2011		
3514			04/04/2011		
14			04/04/2011		
3509			04/04/2011		
3133			04/04/2011		
3227			04/04/2011		
8970			04/04/2011		
5004			04/04/2011		
7			04/04/2011		
8941	31,18	3,7	04/04/2011	54	1
3532			04/04/2011		
3230			04/04/2011		
4997			04/04/2011		
3517			04/04/2011		
8949	24,09	4,1	04/04/2011	177	1
17			04/04/2011		
3500			04/04/2011		
3505			04/04/2011		
9			04/04/2011		
3495			04/04/2011		
3504			04/04/2011		
3537			04/04/2011		
3166			04/04/2011		
8932	24,80	2,3	04/04/2011	106	1
3507			04/04/2011		
3216			04/04/2011		
4990			04/04/2011		
3138			04/04/2011		
4994			04/04/2011		
8936	28,61	4,0	04/04/2011	178	1
3140			04/04/2011		
4965			04/04/2011		
8933			04/04/2011		
3129			04/04/2011		
8946	21,94	2,7	04/04/2011	180	1
1			04/04/2011		
4977			04/04/2011		
4978			04/04/2011		
3541			04/04/2011		
3536			04/04/2011		
5004			05/04/2011		
3517			05/04/2011		
8949	24,19	3,9	05/04/2011	178	1
17			05/04/2011		
8933			05/04/2011		
4977			05/04/2011		
3504			05/04/2011		
3227			05/04/2011		
9			05/04/2011		
4978			05/04/2011		
4990			05/04/2011		
7			05/04/2011		
3230			05/04/2011		
3129			05/04/2011		
8946	28,17	3,7	05/04/2011	181	1
1			05/04/2011		
3495			05/04/2011		
4971			05/04/2011		
3166			05/04/2011		
3537			05/04/2011		
3500			05/04/2011		
3505			05/04/2011		
8941	27,91	3,3	05/04/2011	55	1
4994			05/04/2011		
3509			05/04/2011		
3514			05/04/2011		
8959			05/04/2011		
4965			05/04/2011		
3507			05/04/2011		
3524			05/04/2011		
8932	14,39	1,4	05/04/2011	107	1
3133			05/04/2011		
14			05/04/2011		
8970			05/04/2011		
3536			05/04/2011		
8936	26,09	3,7	05/04/2011	179	1
3532			05/04/2011		
3541			05/04/2011		
3216			05/04/2011		
3140			05/04/2011		
3138			05/04/2011		
4997			05/04/2011		
3138			06/04/2011		
4971			06/04/2011		
5004			06/04/2011		
3541			06/04/2011		
14			06/04/2011		
3500			06/04/2011		
3537			06/04/2011		
1			06/04/2011		
3166			06/04/2011		
3536			06/04/2011		
4978			06/04/2011		
3509			06/04/2011		
3140			06/04/2011		
17			06/04/2011		
3517			06/04/2011		
3532			06/04/2011		
3514			06/04/2011		
3524			06/04/2011		
3129			06/04/2011		
3227			06/04/2011		
4990			06/04/2011		
8949	25,48	4,2	06/04/2011	179	1
8946	14,24	2,2	06/04/2011	182	1
3230			06/04/2011		
8933			06/04/2011		
7			06/04/2011		
3504			06/04/2011		
8970			06/04/2011		
3505			06/04/2011		
8959			06/04/2011		
4965			06/04/2011		
4997			06/04/2011		
4994			06/04/2011		
3216			06/04/2011		
3507			06/04/2011		
4977			06/04/2011		
9			06/04/2011		
8932	26,79	2,4	06/04/2011	108	1
3133			06/04/2011		
8936	32,15	4,7	06/04/2011	180	1
3495			06/04/2011		
8941	27,87	3,4	06/04/2011	56	1
8949	25,54	3,8	07/04/2011	180	1
3166			07/04/2011		
3500			07/04/2011		
4977			07/04/2011		
3129			07/04/2011		
7			07/04/2011		
9			07/04/2011		
3504			07/04/2011		
3138			07/04/2011		
3541			07/04/2011		
4971			07/04/2011		
3532			07/04/2011		
8970			07/04/2011		
4997			07/04/2011		
3514			07/04/2011		
3509			07/04/2011		
8936	21,86	3,1	07/04/2011	181	1
4994			07/04/2011		
3227			07/04/2011		
3216			07/04/2011		
8959			07/04/2011		
3133			07/04/2011		
3517			07/04/2011		
3537			07/04/2011		
3140			07/04/2011		
8933			07/04/2011		
4990			07/04/2011		
1			07/04/2011		
3524			07/04/2011		
4965			07/04/2011		
14			07/04/2011		
4978			07/04/2011		
5004			07/04/2011		
3505			07/04/2011		
8932	18,42	1,9	07/04/2011	109	1
3230			07/04/2011		
3495			07/04/2011		
17			07/04/2011		
8941	31,59	4,0	07/04/2011	57	1
3536			07/04/2011		
8946	23,85	3,6	07/04/2011	183	1
3507			07/04/2011		
4994			08/04/2011		
8941	26,48	3,5	08/04/2011	58	1
3536			08/04/2011		
3507			08/04/2011		
3140			08/04/2011		
3216			08/04/2011		
8936	29,09	4,1	08/04/2011	182	1
17			08/04/2011		
8946	13,00	2,0	08/04/2011	184	1
3500			08/04/2011		
8933			08/04/2011		
3227			08/04/2011		
5004			08/04/2011		
3504			08/04/2011		
9			08/04/2011		
3133			08/04/2011		
4990			08/04/2011		
7			08/04/2011		
3129			08/04/2011		
3138			08/04/2011		
3166			08/04/2011		
3509			08/04/2011		
3537			08/04/2011		
1			08/04/2011		
3514			08/04/2011		
4977			08/04/2011		
3532			08/04/2011		
8949	26,09	3,7	08/04/2011	181	1
3230			08/04/2011		
4997			08/04/2011		
3541			08/04/2011		
4978			08/04/2011		
3505			08/04/2011		
8932	20,49	2,1	08/04/2011	110	1
3495			08/04/2011		
4971			08/04/2011		
4965			08/04/2011		
8959			08/04/2011		
3517			08/04/2011		
14			08/04/2011		
8970			08/04/2011		
3524			08/04/2011		
9			09/04/2011		
3138			09/04/2011		
3166			09/04/2011		
8933			09/04/2011		
4990			09/04/2011		
8949	16,04	2,3	09/04/2011	182	1
3133			09/04/2011		
3536			09/04/2011		
3514			09/04/2011		
3140			09/04/2011		
3495			09/04/2011		
3504			09/04/2011		
3537			09/04/2011		
3500			09/04/2011		
3532			09/04/2011		
3216			09/04/2011		
3505			09/04/2011		
8932	12,55	1,3	09/04/2011	111	1
8946	22,52	2,9	09/04/2011	185	1
1			09/04/2011		
8970			09/04/2011		
3230			09/04/2011		
4977			09/04/2011		
3227			09/04/2011		
8941	18,28	3,9	09/04/2011	59	1
4971			09/04/2011		
4997			09/04/2011		
3524			09/04/2011		
7			09/04/2011		
8959			09/04/2011		
3509			09/04/2011		
4978			09/04/2011		
8936	30,67	3,7	09/04/2011	183	1
3129			09/04/2011		
3507			09/04/2011		
3517			09/04/2011		
14			09/04/2011		
4994			09/04/2011		
4965			09/04/2011		
17			09/04/2011		
3541			09/04/2011		
5004			09/04/2011		
3509			10/04/2011		
4990			10/04/2011		
5004			10/04/2011		
4965			10/04/2011		
4994			10/04/2011		
4997			10/04/2011		
3505			10/04/2011		
1			10/04/2011		
4978			10/04/2011		
8970			10/04/2011		
3227			10/04/2011		
3517			10/04/2011		
3507			10/04/2011		
3537			10/04/2011		
3514			10/04/2011		
17			10/04/2011		
3495			10/04/2011		
3166			10/04/2011		
8932	26,66	2,4	10/04/2011	112	1
3500			10/04/2011		
4977			10/04/2011		
8949	36,37	4,5	10/04/2011	183	1
3140			10/04/2011		
7			10/04/2011		
3138			10/04/2011		
3129			10/04/2011		
8933			10/04/2011		
3524			10/04/2011		
8941	34,40	3,5	10/04/2011	60	1
3536			10/04/2011		
3133			10/04/2011		
3541			10/04/2011		
9			10/04/2011		
8936	25,15	3,3	10/04/2011	184	1
3504			10/04/2011		
14			10/04/2011		
3230			10/04/2011		
3532			10/04/2011		
3216			10/04/2011		
4971			10/04/2011		
8946	27,21	3,8	10/04/2011	186	1
8959			10/04/2011		
3216			11/04/2011		
3509			11/04/2011		
3227			11/04/2011		
3536			11/04/2011		
3504			11/04/2011		
3140			11/04/2011		
4997			11/04/2011		
4977			11/04/2011		
8949	25,96	3,5	11/04/2011	184	1
8946	21,63	3,1	11/04/2011	187	1
3495			11/04/2011		
5004			11/04/2011		
4965			11/04/2011		
7			11/04/2011		
4978			11/04/2011		
1			11/04/2011		
3537			11/04/2011		
3138			11/04/2011		
3524			11/04/2011		
8932	18,34	1,8	11/04/2011	113	1
14			11/04/2011		
3507			11/04/2011		
8959			11/04/2011		
9			11/04/2011		
3541			11/04/2011		
8933			11/04/2011		
4990			11/04/2011		
3517			11/04/2011		
3500			11/04/2011		
4994			11/04/2011		
3532			11/04/2011		
4971			11/04/2011		
3129			11/04/2011		
3514			11/04/2011		
3505			11/04/2011		
8936	28,19	3,7	11/04/2011	185	1
3133			11/04/2011		
8970			11/04/2011		
3230			11/04/2011		
3166			11/04/2011		
8941	26,05	3,4	11/04/2011	61	1
17			11/04/2011		
4978			12/04/2011		
8959			12/04/2011		
3504			12/04/2011		
14			12/04/2011		
3505			12/04/2011		
1			12/04/2011		
8932	18,97	1,9	12/04/2011	114	1
8936	23,17	3,2	12/04/2011	186	1
3541			12/04/2011		
3509			12/04/2011		
9			12/04/2011		
4994			12/04/2011		
7			12/04/2011		
5004			12/04/2011		
3537			12/04/2011		
4977			12/04/2011		
3495			12/04/2011		
3227			12/04/2011		
3524			12/04/2011		
3216			12/04/2011		
3140			12/04/2011		
3507			12/04/2011		
4997			12/04/2011		
8946	11,77	1,7	12/04/2011	188	1
17			12/04/2011		
3500			12/04/2011		
3514			12/04/2011		
4965			12/04/2011		
3532			12/04/2011		
3166			12/04/2011		
4990			12/04/2011		
4971			12/04/2011		
3129			12/04/2011		
3517			12/04/2011		
3133			12/04/2011		
3230			12/04/2011		
8933			12/04/2011		
8949	13,31	1,9	12/04/2011	185	1
8970			12/04/2011		
8941	25,06	3,3	12/04/2011	62	1
3138			12/04/2011		
3536			12/04/2011		
3517			13/04/2011		
3505			13/04/2011		
3500			13/04/2011		
3129			13/04/2011		
3509			13/04/2011		
4994			13/04/2011		
17			13/04/2011		
3541			13/04/2011		
3227			13/04/2011		
3524			13/04/2011		
8932	15,97	1,5	13/04/2011	115	1
3166			13/04/2011		
8941	25,76	3,3	13/04/2011	63	1
3216			13/04/2011		
3514			13/04/2011		
8946	21,78	2,9	13/04/2011	189	1
3138			13/04/2011		
3230			13/04/2011		
3507			13/04/2011		
3504			13/04/2011		
8959			13/04/2011		
3133			13/04/2011		
4977			13/04/2011		
4990			13/04/2011		
8933			13/04/2011		
3537			13/04/2011		
14			13/04/2011		
1			13/04/2011		
4997			13/04/2011		
8970			13/04/2011		
4971			13/04/2011		
8936	25,69	3,5	13/04/2011	187	1
3536			13/04/2011		
3532			13/04/2011		
5004			13/04/2011		
9			13/04/2011		
4978			13/04/2011		
8949	24,54	2,8	13/04/2011	186	1
3140			13/04/2011		
7			13/04/2011		
4965			13/04/2011		
3495			13/04/2011		
3505			14/04/2011		
8936	22,86	3,5	14/04/2011	188	1
3133			14/04/2011		
3514			14/04/2011		
3532			14/04/2011		
3140			14/04/2011		
4990			14/04/2011		
3541			14/04/2011		
5004			14/04/2011		
17			14/04/2011		
1			14/04/2011		
4978			14/04/2011		
8959			14/04/2011		
4977			14/04/2011		
9			14/04/2011		
8949	25,62	2,9	14/04/2011	187	1
3138			14/04/2011		
14			14/04/2011		
3524			14/04/2011		
3216			14/04/2011		
3129			14/04/2011		
8941	28,92	3,6	14/04/2011	64	1
3509			14/04/2011		
3500			14/04/2011		
3537			14/04/2011		
3495			14/04/2011		
8946	22,46	3,0	14/04/2011	190	1
3504			14/04/2011		
7			14/04/2011		
8933			14/04/2011		
3507			14/04/2011		
3227			14/04/2011		
4994			14/04/2011		
3230			14/04/2011		
3517			14/04/2011		
8970			14/04/2011		
4971			14/04/2011		
8932	20,70	1,8	14/04/2011	116	1
3536			14/04/2011		
4997			14/04/2011		
4965			14/04/2011		
3166			14/04/2011		
8933			15/04/2011		
4978			15/04/2011		
1			15/04/2011		
3495			15/04/2011		
4977			15/04/2011		
4994			15/04/2011		
3504			15/04/2011		
5004			15/04/2011		
3505			15/04/2011		
8941	27,96	3,6	15/04/2011	65	1
8959			15/04/2011		
8932	26,60	2,6	15/04/2011	117	1
3133			15/04/2011		
3166			15/04/2011		
3500			15/04/2011		
3230			15/04/2011		
3524			15/04/2011		
9			15/04/2011		
4997			15/04/2011		
8936	27,85	3,9	15/04/2011	189	1
3129			15/04/2011		
3514			15/04/2011		
3532			15/04/2011		
8946	26,80	3,6	15/04/2011	191	1
3537			15/04/2011		
17			15/04/2011		
3227			15/04/2011		
4971			15/04/2011		
8970			15/04/2011		
4965			15/04/2011		
3138			15/04/2011		
3536			15/04/2011		
4990			15/04/2011		
3509			15/04/2011		
3507			15/04/2011		
3140			15/04/2011		
7			15/04/2011		
14			15/04/2011		
3541			15/04/2011		
3517			15/04/2011		
8949	37,73	4,5	15/04/2011	188	1
3216			15/04/2011		
3138			16/04/2011		
4990			16/04/2011		
8959			16/04/2011		
3140			16/04/2011		
3166			16/04/2011		
8941	22,62	3,3	16/04/2011	66	1
3500			16/04/2011		
4978			16/04/2011		
3227			16/04/2011		
3507			16/04/2011		
3216			16/04/2011		
1			16/04/2011		
3495			16/04/2011		
4997			16/04/2011		
3509			16/04/2011		
9			16/04/2011		
4965			16/04/2011		
8946	19,99	3,2	16/04/2011	192	1
3536			16/04/2011		
3133			16/04/2011		
8936	19,84	2,8	16/04/2011	190	1
8933			16/04/2011		
7			16/04/2011		
3504			16/04/2011		
3537			16/04/2011		
3532			16/04/2011		
3505			16/04/2011		
14			16/04/2011		
3514			16/04/2011		
8970			16/04/2011		
3230			16/04/2011		
3129			16/04/2011		
4994			16/04/2011		
3541			16/04/2011		
5004			16/04/2011		
8932	16,65	1,7	16/04/2011	118	1
4971			16/04/2011		
17			16/04/2011		
8949	25,29	3,5	16/04/2011	189	1
4977			16/04/2011		
3524			16/04/2011		
3517			16/04/2011		
4990			17/04/2011		
3227			17/04/2011		
4965			17/04/2011		
4997			17/04/2011		
1			17/04/2011		
14			17/04/2011		
3500			17/04/2011		
3495			17/04/2011		
3507			17/04/2011		
4994			17/04/2011		
3230			17/04/2011		
3532			17/04/2011		
3536			17/04/2011		
3505			17/04/2011		
3138			17/04/2011		
8941	27,74	3,7	17/04/2011	67	1
8959			17/04/2011		
3524			17/04/2011		
4978			17/04/2011		
8949	24,19	3,5	17/04/2011	190	1
17			17/04/2011		
9			17/04/2011		
3517			17/04/2011		
8970			17/04/2011		
3140			17/04/2011		
8946	13,74	2,0	17/04/2011	193	1
7			17/04/2011		
5004			17/04/2011		
3509			17/04/2011		
4971			17/04/2011		
3166			17/04/2011		
8933			17/04/2011		
8936	29,73	4,0	17/04/2011	191	1
3514			17/04/2011		
3537			17/04/2011		
3129			17/04/2011		
3216			17/04/2011		
3541			17/04/2011		
3133			17/04/2011		
4977			17/04/2011		
3504			17/04/2011		
8932	18,19	1,9	17/04/2011	119	1
9			18/04/2011		
17			18/04/2011		
3133			18/04/2011		
8949	25,46	3,6	18/04/2011	191	1
8932	18,65	2,0	18/04/2011	120	1
3517			18/04/2011		
8946	19,89	2,7	18/04/2011	194	1
3495			18/04/2011		
4965			18/04/2011		
4978			18/04/2011		
4990			18/04/2011		
3166			18/04/2011		
1			18/04/2011		
8936	29,48	3,9	18/04/2011	192	1
4977			18/04/2011		
8933			18/04/2011		
7			18/04/2011		
3216			18/04/2011		
8941	26,34	3,4	18/04/2011	68	1
3541			18/04/2011		
4994			18/04/2011		
3500			18/04/2011		
3505			18/04/2011		
3536			18/04/2011		
3504			18/04/2011		
3129			18/04/2011		
3524			18/04/2011		
3537			18/04/2011		
3230			18/04/2011		
4997			18/04/2011		
3532			18/04/2011		
4971			18/04/2011		
3507			18/04/2011		
3227			18/04/2011		
3140			18/04/2011		
3138			18/04/2011		
3514			18/04/2011		
5004			18/04/2011		
8970			18/04/2011		
8959			18/04/2011		
14			18/04/2011		
3509			18/04/2011		
3140			19/04/2011		
4971			19/04/2011		
3537			19/04/2011		
3129			19/04/2011		
3504			19/04/2011		
3509			19/04/2011		
5004			19/04/2011		
3524			19/04/2011		
3230			19/04/2011		
7			19/04/2011		
4994			19/04/2011		
3495			19/04/2011		
8946	31,01	4,0	19/04/2011	195	1
3536			19/04/2011		
3216			19/04/2011		
3227			19/04/2011		
8936	24,20	3,2	19/04/2011	193	1
3507			19/04/2011		
3517			19/04/2011		
14			19/04/2011		
17			19/04/2011		
8959			19/04/2011		
9			19/04/2011		
3505			19/04/2011		
3541			19/04/2011		
4990			19/04/2011		
3138			19/04/2011		
3166			19/04/2011		
8932	21,61	2,3	19/04/2011	121	1
1			19/04/2011		
3133			19/04/2011		
8949	25,48	3,4	19/04/2011	192	1
8933			19/04/2011		
4977			19/04/2011		
3514			19/04/2011		
4965			19/04/2011		
4978			19/04/2011		
3532			19/04/2011		
4997			19/04/2011		
8941	21,92	3,1	19/04/2011	69	1
3500			19/04/2011		
8970			19/04/2011		
4997			20/04/2011		
8932	17,59	1,8	20/04/2011	122	1
4971			20/04/2011		
3532			20/04/2011		
4978			20/04/2011		
17			20/04/2011		
3133			20/04/2011		
4994			20/04/2011		
3504			20/04/2011		
3129			20/04/2011		
3140			20/04/2011		
3227			20/04/2011		
9			20/04/2011		
4977			20/04/2011		
3166			20/04/2011		
7			20/04/2011		
3517			20/04/2011		
3537			20/04/2011		
8946	20,34	2,8	20/04/2011	196	1
8949	24,80	3,4	20/04/2011	193	1
3138			20/04/2011		
4965			20/04/2011		
8941	31,82	4,1	20/04/2011	70	1
3514			20/04/2011		
3505			20/04/2011		
3495			20/04/2011		
3216			20/04/2011		
3524			20/04/2011		
5004			20/04/2011		
8959			20/04/2011		
8970			20/04/2011		
3509			20/04/2011		
8936	24,93	3,3	20/04/2011	194	1
8933			20/04/2011		
3536			20/04/2011		
3500			20/04/2011		
14			20/04/2011		
3230			20/04/2011		
3507			20/04/2011		
3541			20/04/2011		
1			20/04/2011		
4990			20/04/2011		
4994			21/04/2011		
3517			21/04/2011		
8936	22,51	2,9	21/04/2011	195	1
3524			21/04/2011		
3541			21/04/2011		
8933			21/04/2011		
3216			21/04/2011		
4978			21/04/2011		
4971			21/04/2011		
4997			21/04/2011		
3166			21/04/2011		
8946	20,38	2,1	21/04/2011	197	1
3500			21/04/2011		
3514			21/04/2011		
9			21/04/2011		
3230			21/04/2011		
4977			21/04/2011		
8949	24,08	3,4	21/04/2011	194	1
8941	25,79	3,4	21/04/2011	71	1
8970			21/04/2011		
3504			21/04/2011		
4965			21/04/2011		
3227			21/04/2011		
5004			21/04/2011		
3532			21/04/2011		
17			21/04/2011		
3536			21/04/2011		
3507			21/04/2011		
8959			21/04/2011		
3495			21/04/2011		
4990			21/04/2011		
14			21/04/2011		
3505			21/04/2011		
8932	18,45	1,9	21/04/2011	123	1
3537			21/04/2011		
3129			21/04/2011		
3140			21/04/2011		
3133			21/04/2011		
3138			21/04/2011		
7			21/04/2011		
3509			21/04/2011		
1			21/04/2011		
4965			22/04/2011		
4990			22/04/2011		
3505			22/04/2011		
3517			22/04/2011		
3140			22/04/2011		
17			22/04/2011		
3541			22/04/2011		
3216			22/04/2011		
3138			22/04/2011		
3227			22/04/2011		
4978			22/04/2011		
4994			22/04/2011		
8959			22/04/2011		
3509			22/04/2011		
5004			22/04/2011		
3536			22/04/2011		
3129			22/04/2011		
3166			22/04/2011		
8941	24,84	3,5	22/04/2011	72	1
7			22/04/2011		
8933			22/04/2011		
3500			22/04/2011		
4997			22/04/2011		
3133			22/04/2011		
3495			22/04/2011		
3524			22/04/2011		
8949	23,73	3,5	22/04/2011	195	1
3230			22/04/2011		
4977			22/04/2011		
3507			22/04/2011		
14			22/04/2011		
8946	19,69	3,4	22/04/2011	198	1
8936	26,08	3,5	22/04/2011	196	1
3514			22/04/2011		
3532			22/04/2011		
8970			22/04/2011		
8932	20,07	2,1	22/04/2011	124	1
4971			22/04/2011		
3504			22/04/2011		
9			22/04/2011		
3537			22/04/2011		
1			22/04/2011		
4977			23/04/2011		
3514			23/04/2011		
3133			23/04/2011		
4965			23/04/2011		
3504			23/04/2011		
14			23/04/2011		
3166			23/04/2011		
4978			23/04/2011		
3495			23/04/2011		
3505			23/04/2011		
3541			23/04/2011		
3230			23/04/2011		
7			23/04/2011		
3129			23/04/2011		
4994			23/04/2011		
4971			23/04/2011		
8933			23/04/2011		
1			23/04/2011		
8949	24,98	3,6	23/04/2011	196	1
17			23/04/2011		
4997			23/04/2011		
5004			23/04/2011		
3500			23/04/2011		
3227			23/04/2011		
3140			23/04/2011		
3517			23/04/2011		
8932	19,77	2,1	23/04/2011	125	1
3138			23/04/2011		
9			23/04/2011		
3507			23/04/2011		
3509			23/04/2011		
3536			23/04/2011		
8970			23/04/2011		
8941	24,04	3,0	23/04/2011	73	1
3532			23/04/2011		
8959			23/04/2011		
8936	30,18	4,0	23/04/2011	197	1
4990			23/04/2011		
3524			23/04/2011		
3216			23/04/2011		
3537			23/04/2011		
8946	22,26	3,1	23/04/2011	199	1
4977			24/04/2011		
3505			24/04/2011		
3541			24/04/2011		
3537			24/04/2011		
14			24/04/2011		
3166			24/04/2011		
8970			24/04/2011		
8932	18,99	2,1	24/04/2011	126	1
3133			24/04/2011		
3140			24/04/2011		
8946	22,52	3,0	24/04/2011	200	1
3517			24/04/2011		
3509			24/04/2011		
3514			24/04/2011		
4994			24/04/2011		
5004			24/04/2011		
4997			24/04/2011		
4965			24/04/2011		
17			24/04/2011		
4978			24/04/2011		
7			24/04/2011		
3504			24/04/2011		
3507			24/04/2011		
8941	34,60	4,2	24/04/2011	74	1
3138			24/04/2011		
3500			24/04/2011		
3524			24/04/2011		
8959			24/04/2011		
9			24/04/2011		
3227			24/04/2011		
4990			24/04/2011		
3216			24/04/2011		
8933			24/04/2011		
3129			24/04/2011		
8949	26,72	3,5	24/04/2011	197	1
1			24/04/2011		
3230			24/04/2011		
3536			24/04/2011		
8936	23,30	3,2	24/04/2011	198	1
3495			24/04/2011		
4971			24/04/2011		
3532			24/04/2011		
4997			25/04/2011		
8936	32,60	4,3	25/04/2011	199	1
1			25/04/2011		
3500			25/04/2011		
8959			25/04/2011		
4978			25/04/2011		
3505			25/04/2011		
8970			25/04/2011		
4977			25/04/2011		
3133			25/04/2011		
